ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Annotation
Tubatulabel-43_head-1,1353,Tubatulabel,43_head,kupu,kupu,k u p u,,Hale1964,43_head-11,false,^k u p u$,default,"JHH:  ko7ohn is form I have (from Voegelin, Kroeber)"
Tubatulabel-44_ear-1,1385,Tubatulabel,44_ear,naŋha-l,naŋha-l,n a ŋ h a + l,,Miller1984,44_ear-1,false,^n a ŋh a - l$,default,
Tubatulabel-45_eye-1,1417,Tubatulabel,45_eye,punʒi-l,punʒi-l,p u n ʒ i + l,,Miller1984,45_eye-1,false,^p u nʒ i - l$,default,
Tubatulabel-46_nose-1,1449,Tubatulabel,46_nose,mupi-t,mupi-t,m u p i + t,,Miller1984,46_nose-1,false,^m u p i - t$,default,
Tubatulabel-47_mouth-1,1481,Tubatulabel,47_mouth,toʔogo,toʔogo,t o ʔ o g o,,Hale1964,47_mouth-2,false,^t o ʔ o g o$,default,
Tubatulabel-48_tooth-1,1512,Tubatulabel,48_tooth,taman-t,taman-t,t a m a n + t,,Miller1984,48_tooth-1,false,^t a m a n - t$,default,
Tubatulabel-49_tongue-1,1544,Tubatulabel,49_tongue,lalan-t,lalan-t,l a l a n + t,,Miller1984,49_tongue-2,false,^l a l a n - t$,default,
Tubatulabel-50_clawnail-1,1576,Tubatulabel,50_clawnail,šulun-t,šulun-t,ʃ u l u n + t,,Miller1984,50_clawnail-5,false,^š u l u n - t$,default,
Tubatulabel-51_foot-1,1608,Tubatulabel,51_foot,ɨŋgɨ-l,ɨŋgɨ-l,ɨ ŋ g ɨ + l,,Miller1984,51_foot-12,false,^ɨ ŋ g ɨ - l$,default,
Tubatulabel-52_knee-1,1640,Tubatulabel,52_knee,toŋoo-l,toŋoo-l,t o ŋ oː + l,,Miller1984,52_knee-1,false,^t o ŋ oo - l$,default,
Tubatulabel-53_hand-1,1672,Tubatulabel,53_hand,maa-l,maa-l,m aː + l,,Miller1984,53_hand-1,false,^m aa - l$,default,
Tubatulabel-54_arm-1,1704,Tubatulabel,54_arm,matson,matson,m a ts o n,,Miller1984,54_arm-2,false,^m a ts o n$,default,or set 5?
Tubatulabel-54_arm-2,5153,Tubatulabel,54_arm,madzan,madzan,m a d z a n,,Miller1984,54_arm-2,false,^m a d z a n$,default,or set 5?
Tubatulabel-55_rope-1,3451,Tubatulabel,55_rope,yuuwi-l,yuuwi-l,y uː w i + l,,Miller1984,55_rope-13,false,^yuu w i - l$,default,"JHH: This is a ""hair"" cognate but it means ""string"" in Tub."
Tubatulabel-56_belly-1,1755,Tubatulabel,56_belly,šapuš-t,šapuš-t,ʃ a p u ʃ + t,,Miller1984,56_belly-3,true,^š a p u š - t$,default,Numic loan?
Tubatulabel-57_navelbellybutton-1,1787,Tubatulabel,57_navelbellybutton,šiiduluš-t,šiiduluš-t,ʃ iː d u l u ʃ + t,,Miller1984,57_navelbellybutton-4,false,^š ii d u l u š - t$,default,
Tubatulabel-58_neck-1,1819,Tubatulabel,58_neck,kulaa-n,kulaa-n,k u l aː + n,,Miller1984,58_neck-1,false,^k u l aa - n$,default,
Tubatulabel-59_breast-1,1851,Tubatulabel,59_breast,pii-l,pii-l,p iː + l,,Miller1984,59_breast-1,false,^p ii - l$,default,
Tubatulabel-60_heart-1,1883,Tubatulabel,60_heart,šuuna-l,šuuna-l,ʃ uː n a + l,,Miller1984,60_heart-2,false,^š uu n a - l$,default,
Tubatulabel-61_liver-1,1915,Tubatulabel,61_liver,nɨɨma-l,nɨɨma-l,n ɨː m a + l,,Miller1984,61_liver-1,false,^n ɨɨ m a - l$,default,
Tubatulabel-62_drink-1,1947,Tubatulabel,62_drink,iiʔɨɨ,iiʔɨɨ,iː ʔ ɨː,,Miller1984,62_drink-2,false,^ii ʔ ɨɨ$,default,
Tubatulabel-62_drink-2,5178,Tubatulabel,62_drink,iiʔ-ɨt,iiʔ-ɨt,iː ʔ + ɨ t,,Miller1984,62_drink-2,false,^ii ʔ - ɨ t$,default,
Tubatulabel-63_eat-1,1979,Tubatulabel,63_eat,tɨk,tɨk,t ɨ k,,Miller1984,,true,^t ɨ k$,default,Numic loan
Tubatulabel-63_eat-2,5190,Tubatulabel,63_eat,ɨtɨk,ɨtɨk,ɨ t ɨ k,,Miller1984,,true,^ɨ t ɨ k$,default,Numic loan
Tubatulabel-64_bite-1,2011,Tubatulabel,64_bite,kɨiʔ-ɨt,kɨiʔ-ɨt,k ɨi ʔ + ɨ t,,Miller1984,,true,^k ɨi ʔ - ɨ t$,default,might be Western Numic loan
Tubatulabel-64_bite-2,5196,Tubatulabel,64_bite,ɨɨgɨ,ɨɨgɨ,ɨː g ɨ,,Miller1984,,true,^ɨɨ g ɨ$,default,might be Western Numic loan
Tubatulabel-65_vomit-1,2043,Tubatulabel,65_vomit,wayuub-,wayuub-,w a y/j uu/uː b,,Miller1984,65_vomit-7,false,^w ayuu b -$,default,
Tubatulabel-65_vomit-2,5204,Tubatulabel,65_vomit,awayuup,awayuup,a w a y/j uu/uː p,,Miller1983,65_vomit-7,false,^a w ayuu p$,default,
Tubatulabel-66_see-1,2075,Tubatulabel,66_see,taawɨg-ɨt,taawɨg-ɨt,t aː w ɨ g + ɨ t,,Miller1984,66_see-2,false,^t aa w ɨ g - ɨ t$,default,JHH: Very wrong vowel.
Tubatulabel-67_hear-1,2107,Tubatulabel,67_hear,haʔ-,haʔ-,h a ʔ,,Miller1984,67_hear-3,false,^h a ʔ -$,default,"JHH: In Tub, *k > /h/ before a"
Tubatulabel-67_hear-2,5220,Tubatulabel,67_hear,aahaʔ,aahaʔ,aː h a ʔ,,Miller1983,67_hear-3,false,^aa h a ʔ$,default,"JHH: In Tub, *k > /h/ before a"
Tubatulabel-68_know-1,2139,Tubatulabel,68_know,maag-,maag-,m aː g,,Miller1984,68_know-3,false,^m aa g -$,default,
Tubatulabel-68_know-2,5225,Tubatulabel,68_know,amak,amak,a m a k,,Miller1984,68_know-3,false,^a m a k$,default,
Tubatulabel-69_sleep-1,2171,Tubatulabel,69_sleep,culuum,culuum,ts u l uː m,,Miller1984,69_sleep-4,false,^c u l uu m$,default,
Tubatulabel-69_sleep-2,5236,Tubatulabel,69_sleep,uculuum,uculuum,u ts u l uː m,,Miller1984,69_sleep-4,false,^u c u l uu m$,default,
Tubatulabel-69_sleep-3,5237,Tubatulabel,69_sleep,tahkin,tahkin,t a ʰk i n,,Miller1984,,false,^t a hk i n$,default,
Tubatulabel-69_sleep-4,5238,Tubatulabel,69_sleep,atahkin,atahkin,a t a ʰk i n,,Miller1984,,false,^a t a hk i n$,default,
Tubatulabel-70_die-1,2203,Tubatulabel,70_die,muug-,muug-,m uː g,,Miller1984,70_die-2,false,^m uu g -$,default,
Tubatulabel-71_kill-1,2235,Tubatulabel,71_kill,mɨʔɨg,mɨʔɨg,m ɨ ʔ ɨ g,,Miller1984,71_kill-3,false,^m ɨ ʔ ɨ g$,default,
Tubatulabel-71_kill-2,5246,Tubatulabel,71_kill,ɨmɨʔɨk,ɨmɨʔɨk,ɨ m ɨ ʔ ɨ k,,Miller1984,71_kill-3,false,^ɨ m ɨ ʔ ɨ k$,default,
Tubatulabel-72_fly-1,2267,Tubatulabel,72_fly,ool-ɨt,ool-ɨt,oː l + ɨ t,,Miller1984,72_fly-4,false,^oo l - ɨ t$,default,JHH: NOT (1)
Tubatulabel-73_walk-1,2299,Tubatulabel,73_walk,miy-,miy-,m i y/j,,Miller1984,73_walk-2,false,^m iy -$,default,
Tubatulabel-73_walk-2,5257,Tubatulabel,73_walk,iimiy,iimiy,iː m iy/iː,,Miller1984,73_walk-2,false,^ii m iy$,default,
Tubatulabel-74_come-1,2331,Tubatulabel,74_come,kim-,kim-,k i m,,Miller1984,74_come-1,false,^k i m -$,default,
Tubatulabel-74_come-2,5264,Tubatulabel,74_come,iŋgim,iŋgim,i ŋ g i m,,Miller1984,74_come-1,false,^i ŋ g i m$,default,
Tubatulabel-75_lie-1,2363,Tubatulabel,75_lie,tambɨɨʔ,tambɨɨʔ,t a m b ɨː ʔ,,Miller1984,75_lie-7,false,^t a m b ɨɨ ʔ$,default,"(cp. mɨhɨʔ, ɨmɨhɨʔ 'to lie down')"
Tubatulabel-75_lie-2,5273,Tubatulabel,75_lie,andambɨɨʔ,andambɨɨʔ,a n d a m b ɨː ʔ,,Miller1984,75_lie-7,false,^a n d a m b ɨɨ ʔ$,default,"(cp. mɨhɨʔ, ɨmɨhɨʔ 'to lie down')"
Tubatulabel-76_sitsitdown-1,2395,Tubatulabel,76_sitsitdown,halʔ-ɨt,halʔ-ɨt,h a lˀ + ɨ t,,Miller1984,76_sitsitdown-1,false,^h a lʔ - ɨ t$,default,
Tubatulabel-76_sitsitdown-2,5279,Tubatulabel,76_sitsitdown,aahalʔ,aahalʔ,aː h a lˀ,,Miller1984,,false,^aa h a lʔ $,default,"=to sit, live (cp. yanʒ-, ayanc 'to sit down')"
Tubatulabel-77_standup-1,2427,Tubatulabel,77_standup,ɨiwɨn-,ɨiwɨn-,ɨi w ɨ n,,Miller1984,77_standup-1,false,^ɨi w ɨ n -$,default,
Tubatulabel-77_standup-2,5289,Tubatulabel,77_standup,ɨɨʔɨwɨn,ɨɨʔɨwɨn,ɨː ʔ ɨ w ɨ n,,Miller1984,77_standup-1,false,^ɨɨ ʔ ɨ w ɨ n$,default,
Tubatulabel-78_throw-1,5292,Tubatulabel,78_throw,apalak,apalak,a p a l a k,,Miller1984,78_throw-6,false,^a p a l a k$,default,
Tubatulabel-78_throw-2,2459,Tubatulabel,78_throw,palak,palak,p a l a k,,Miller1984,78_throw-6,false,^p a l a k$,default,
Tubatulabel-79_give-1,2491,Tubatulabel,79_give,maha-,maha-,m a h a,,Miller1984,79_give-3,false,^m a h a -$,default,
Tubatulabel-79_give-2,5302,Tubatulabel,79_give,amha,amha,a m h a,,Miller1984,,false,^a mh a$,default,
Tubatulabel-80_say-1,2523,Tubatulabel,80_say,piŋgɨ,piŋgɨ,p i ŋ g ɨ,,Hale1964,80_say-8,false,^p i ŋ g ɨ$,default,
Tubatulabel-81_sing-1,2555,Tubatulabel,81_sing,aayaan-,aayaan-,aa/aː y/j aa/aː n,,Miller1984,81_sing-13,false,^aayaa n -$,default,
Tubatulabel-82_sun-1,2587,Tubatulabel,82_sun,taa-l,taa-l,t aː + l,,Miller1984,82_sun-5,false,^t aa - l$,default,
Tubatulabel-83_moon-1,2619,Tubatulabel,83_moon,mɨɨyabiš-t,mɨɨyabiš-t,m ɨɨ/ɨː y/j a b i ʃ + t,,Miller1984,83_moon-1,false,^m ɨɨya b i š - t$,default,
Tubatulabel-84_star-1,2651,Tubatulabel,84_star,šuu-l,šuu-l,ʃ uː + l,,Miller1984,84_star-3,false,^š uu - l$,default,
Tubatulabel-85_sky-1,2683,Tubatulabel,85_sky,tookoombahl,tookoombahl,t oː k oː m b a h l,,Merriam1850,85_sky-1,false,^t oo k oo m b a h l$,default,
Tubatulabel-86_water-1,2715,Tubatulabel,86_water,paa-l,paa-l,p aː + l,,Miller1984,86_water-1,false,^p aa - l$,default,
Tubatulabel-87_wind-1,2747,Tubatulabel,87_wind,xkahwal,xkahwal,x k a h w a l,,Merriam1850,87_wind-1,false,^x k a hw a l$,default,
Tubatulabel-88_rain-1,2779,Tubatulabel,88_rain,taŋ,taŋ,t a ŋ,,Miller1984,88_rain-15,false,^t a ŋ$,default,
Tubatulabel-88_rain-2,5345,Tubatulabel,88_rain,andaŋ,andaŋ,a n d a ŋ,,Miller1984,88_rain-6,false,^a n d a ŋ$,default,
Tubatulabel-89_snow-1,2811,Tubatulabel,89_snow,nɨbaʔ-ɨt,nɨbaʔ-ɨt,n ɨ b a ʔ + ɨ t,,Miller1984,89_snow-1,false,^n ɨ b a ʔ - ɨ t$,default,=verb
Tubatulabel-89_snow-2,5356,Tubatulabel,89_snow,ɨnɨbaʔ,ɨnɨbaʔ,ɨ n ɨ b a ʔ,,Miller1984,89_snow-1,false,^ɨ n ɨ b a ʔ$,default,=verb
Tubatulabel-89_snow-3,5357,Tubatulabel,89_snow,nŭpahl,nŭpahl,n ŭ p a h l,,Merriam1850,,false,^n ŭ p a h l$,default,= noun
Tubatulabel-90_stonerock-1,2843,Tubatulabel,90_stonerock,tɨn-t,tɨn-t,t ɨ n + t,,Hale1964,90_stonerock-1,false,^t ɨ n - t$,default,
Tubatulabel-91_sand-1,2875,Tubatulabel,91_sand,šihpi-t,šihpi-t,ʃ i h p i + t,,Miller1984,91_sand-1,false,^š i h p i - t$,default,
Tubatulabel-92_earth-1,2907,Tubatulabel,92_earth,šuwaa-l,šuwaa-l,ʃ u w aː + l,,Miller1984,,true,^š u w aa - l$,default,"=earth, year (#107), JHH: Loan from Sierra Miwok"
Tubatulabel-93_salt-1,2939,Tubatulabel,93_salt,oonahl,oonahl,oː n a h l,,Merriam1850,93_salt-1,false,^oo n a h l$,default,
Tubatulabel-94_cloud-1,2971,Tubatulabel,94_cloud,paašuumis-t,paašuumis-t,p aː ʃ uː m i s + t,,Miller1984,94_cloud-10,false,^p aa š uu m i s - t$,default,
Tubatulabel-95_smoke-1,3003,Tubatulabel,95_smoke,uuiya,uuiya,uu/uːi y/j a,,Hale1964,95_smoke-8,false,^uuiya$,default,JHH: Not (1); root is uuy-
Tubatulabel-96_fire-1,3035,Tubatulabel,96_fire,ku-t,ku-t,k u + t,,Miller1984,96_fire-2,false,^k u - t$,default,
Tubatulabel-97_ash-1,3067,Tubatulabel,97_ash,tongul,tongul,t o n g u l,,Merriam1850,97_ash-3,false,^t o n g u l$,default,
Tubatulabel-98_burn-1,3099,Tubatulabel,98_burn,cama,cama,ts a m a,,Miller1984,98_burn-8,false,^c a m a$,default,
Tubatulabel-98_burn-2,5386,Tubatulabel,98_burn,anʒama,anʒama,a n ʒ a m a,,Miller1984,98_burn-8,false,^a nʒ a m a$,default,
Tubatulabel-99_pathroad-1,3131,Tubatulabel,99_pathroad,poh-t,poh-t,p o h + t,,Miller1984,99_pathroad-1,false,^p o h - t$,default,
Tubatulabel-100_mountain-1,3163,Tubatulabel,100_mountain,muwaa-l,muwaa-l,m u w aː + l,,Miller1984,100_mountain-4,false,^m u w aa - l$,default,
Tubatulabel-101_red-1,3195,Tubatulabel,101_red,melʔmel,melʔmel,m e lˀ m e l,,Miller1984,101_red-6,false,^m e lʔ m e l$,default,
Tubatulabel-102_green-1,3227,Tubatulabel,102_green,hulʔhulʔ,hulʔhulʔ,h u lˀ h u lˀ,,Miller1984,102_green-7,false,^h u lʔ h u lʔ $,default,
Tubatulabel-102_green-2,5407,Tubatulabel,102_green,uuhulʔhulʔ,uuhulʔhulʔ,uː h u lˀ h u lˀ,,Miller1984,102_green-7,false,^uu h u lʔ h u lʔ $,default,
Tubatulabel-103_yellow-1,3259,Tubatulabel,103_yellow,úam,úam,ú/u a m,,Hale1964,103_yellow-1,false,^úa m$,default,
Tubatulabel-104_white-1,3291,Tubatulabel,104_white,poošɨ-ɨt,poošɨ-ɨt,p oː ʃ ɨ + ɨ t,,Miller1984,104_white-4,false,^p oo š ɨ - ɨ t$,default,
Tubatulabel-104_white-2,5413,Tubatulabel,104_white,ooboošɨ,ooboošɨ,oː b oː ʃ ɨ,,Miller1984,104_white-4,false,^oo b oo š ɨ$,default,
Tubatulabel-105_black-1,3323,Tubatulabel,105_black,tuugu,tuugu,t uː g u,,Miller1984,105_black-1,false,^t uu g u$,default,
Tubatulabel-105_black-2,5415,Tubatulabel,105_black,uuduugu,uuduugu,uː d uː g u,,Miller1984,105_black-1,false,^uu d uu g u$,default,
Tubatulabel-106_night-1,3355,Tubatulabel,106_night,tuugi-t,tuugi-t,t uː g i + t,,Miller1984,106_night-1,false,^t uu g i - t$,default,
Tubatulabel-106_night-2,5421,Tubatulabel,106_night,tuuga-l,tuuga-l,t uː g a + l,,Hale1964,106_night-1,false,^t uu g a - l$,default,
Tubatulabel-107_name-1,3387,Tubatulabel,107_name,indiŋwa-,indiŋwa-,i n d i ŋ w a,,Miller1984,107_name-2,false,^i n d i ŋw a -$,default,
Tubatulabel-107_name-2,5424,Tubatulabel,107_name,tiŋwa,tiŋwa,t i ŋ w a,,Miller1984,107_name-2,false,^t i ŋw a$,default,= to name
Tubatulabel-108_year-1,3419,Tubatulabel,108_year,šuwaa-l,šuwaa-l,ʃ u w aː + l,,Miller1984,,true,^š u w aa - l$,default,"=earth, year (=#91 'earth'), A loan from Sierra Miwok ""earth"" JHH"
Tubatulabel-109_three-1,3707,Tubatulabel,109_three,paai,paai,p aːi,,Miller1984,109_three-1,false,^p aai$,default,
Tubatulabel-110_four-1,3742,Tubatulabel,110_four,naanaau,naanaau,n aː n aːu,,Miller1984,110_four-6,false,^n aa n aau$,default,
Tubatulabel-111_five-1,3776,Tubatulabel,111_five,maahaijiya,maahaijiya,m aː h ai j/dʒ i y/j a,,Miller1984,111_five-3,false,^m aa h ai j iya$,default,
Tubatulabel-112_six-1,3810,Tubatulabel,112_six,napaai,napaai,n a p aːi,,Miller1984,112_six-1,false,^n a p aai$,default,
Tubatulabel-113_i-1,4082,Tubatulabel,113_i,nɯ̄,nɯ̄,n ɯ̄/ɯː,,Miller1984,113_i-1,false,^n ɯ̄$,default,
Tubatulabel-114_yousing-1,4117,Tubatulabel,114_yousing,impi,impi,i m p i,,Miller1984,114_yousing-6,false,^i m p i$,default,
Tubatulabel-115_we-1,5497,Tubatulabel,115_we,iŋilɑʔɑn,iŋilɑʔɑn,i ŋ i l ɑ ʔ ɑ n,,Miller1984,115_we-4,false,^i ŋ i l ɑ ʔ ɑ n$,default,
Tubatulabel-115_we-2,5498,Tubatulabel,115_we,iŋilūts,iŋilūts,i ŋ i l ū/uː ts,,Miller1984,115_we-4,false,^i ŋ i l ū ts$,default,
Tubatulabel-115_we-3,4152,Tubatulabel,115_we,iŋilɑ,iŋilɑ,i ŋ i l ɑ,,Miller1984,115_we-4,false,^i ŋ i l ɑ$,default,
Tubatulabel-116_what-1,4187,Tubatulabel,116_what,hɑ̄intɑ,hɑ̄intɑ,h ɑ̄i/aːi n t ɑ,,Miller1984,116_what-5,false,^h ɑ̄i n t ɑ$,default,
Tubatulabel-117_who-1,5520,Tubatulabel,117_who,ɑkitin,ɑkitin,ɑ k i t i n,,Miller1984,117_who-1,false,^ɑ k i t i n$,default,
Tubatulabel-117_who-2,4222,Tubatulabel,117_who,ɑki,ɑki,ɑ k i,,Miller1984,117_who-1,false,^ɑ k i$,default,
Tubatulabel-118_this-1,4257,Tubatulabel,118_this,ij,ij,i j,,Miller1984,118_this-1,false,^i j$,default,
Tubatulabel-119_that-1,5565,Tubatulabel,119_that,wɑntsil,wɑntsil,w ɑ n ts i l,,Miller1984,,false,^w ɑ n ts i l$,default,
Tubatulabel-119_that-2,5566,Tubatulabel,119_that,untūkɑl,untūkɑl,u n t ū/uː k ɑ l,,Miller1984,,false,^u n t ū k ɑ l$,default,
Tubatulabel-119_that-3,4292,Tubatulabel,119_that,wɑʔ,wɑʔ,w ɑ ʔ,,Miller1984,119_that-9,false,^w ɑ ʔ$,default,
Tubatulabel-120_all-1,4327,Tubatulabel,120_all,piniju,piniju,p i n i j/dʒ u,,Miller1984,120_all-10,false,^p i n i j u$,default,
Tubatulabel-121_swim-1,4362,Tubatulabel,121_swim,ɑ̄pɑiʔitʃ,ɑ̄pɑiʔitʃ,ɑ̄/aː p ɑi ʔ i tʃ,,Miller1984,121_swim-9,false,^ɑ̄ p ɑi ʔ i tʃ$,default,
Serrano-1_nonot-1,11,Serrano,1_nonot,qai,qai,q ai,,Miller1984,1_nonot-1,false,^q ai$,default,
Serrano-2_many-1,43,Serrano,2_many,wɨr,wɨr,w ɨ r,,Miller1984,2_many-5,false,^w ɨ r$,default,
Serrano-2_many-2,5007,Serrano,2_many,wɨwɨht,wɨwɨht,w ɨ w ɨ h t,,Miller1984,2_many-5,false,^w ɨ w ɨ h t$,default,
Serrano-3_one-1,75,Serrano,3_one,houkp,houkp,h ou k p,,Miller1984,3_one-4,false,^h ou k p$,default,
Serrano-4_two-1,107,Serrano,4_two,wòh,wòh,w òh/o,,Miller1984,4_two-1,false,^w òh$,default,
Serrano-5_big-1,139,Serrano,5_big,a-tiɨʔac,a-tiɨʔac,a + t iɨ ʔ a ts,,Miller1984,5_big-8,false,^a - t iɨ ʔ a c$,default,
Serrano-6_old-1,171,Serrano,6_old,uvihpɨ-c,uvihpɨ-c,u v i h p ɨ + ts,,Miller1984,6_old-11,false,^u v i h p ɨ - c$,default,
Serrano-7_small-1,203,Serrano,7_small,añiiʔi,añiiʔi,a ɲ iː ʔ i,,Miller1984,7_small-16,false,^a ñ ii ʔ i$,default,
Serrano-8_short-1,235,Serrano,8_short,qapòckaʔ,qapòckaʔ,q a p ò/o ts k a ʔ,,Miller1984,8_short-5,false,^q a p ò c k a ʔ$,default,"JHH Probably = 2 with qa ""not"" (big semantic flipflop)"
Serrano-8_short-2,5039,Serrano,8_short,caapuʔ,caapuʔ,ts aː p u ʔ,,Miller1984,8_short-6,false,^c aa p u ʔ$,default,"JHH Probably = 2 with qa ""not"" (big semantic flipflop)"
Serrano-8_short-3,5040,Serrano,8_short,muti-pik,muti-pik,m u t i + p i k,,Miller1983,8_short-6,false,^m u t i - p i k$,default,
Serrano-9_long-1,267,Serrano,9_long,mitaʔi,mitaʔi,m i t a ʔ i,,Miller1984,9_long-7,false,^m i t a ʔ i$,default,
Serrano-10_new-1,299,Serrano,10_new,amai-t,amai-t,a m ai + t,,Miller1984,10_new-6,false,^a m ai - t$,default,
Serrano-11_good-1,331,Serrano,11_good,aʔai,aʔai,a ʔ ai,,Miller1984,11_good-3,false,^a ʔ ai$,default,
Serrano-12_round-1,363,Serrano,12_round,pucupuʔq,pucupuʔq,p u ts u p u ˀq,,Miller1984,12_round-21,false,^p u c u p u ʔq $,default,JHH: Not (1) unless we invoke sound symbolism
Serrano-13_heavy-1,395,Serrano,13_heavy,pɨcɨʔ,pɨcɨʔ,p ɨ ts ɨ ʔ,,Miller1984,13_heavy-2,false,^p ɨ c ɨ ʔ$,default,
Serrano-14_dry-1,427,Serrano,14_dry,a-waakiʔ,a-waakiʔ,a + w aː k i ʔ,,Miller1984,14_dry-2,false,^a - w aa k i ʔ$,default,
Serrano-15_sharpblade-1,459,Serrano,15_sharpblade,hacaaʔi,hacaaʔi,h a ts aː ʔ i,,Miller1984,15_sharpblade-4,false,^h a c aa ʔ i$,default,
Serrano-16_dirty-1,491,Serrano,16_dirty,-còòqav,-còòqav,ts òò/oː q a v,,Miller1984,16_dirty-6,false,^- c òò q a v$,default,
Serrano-17_full-1,523,Serrano,17_full,pitɨʔq,pitɨʔq,p i t ɨ ˀq,,Miller1984,17_full-11,false,^p i t ɨ ʔq $,default,
Serrano-18_cold-1,555,Serrano,18_cold,ɨcɨ,ɨcɨ,ɨ ts ɨ,,Miller1984,18_cold-1,false,^ɨ c ɨ$,default,
Serrano-19_hot-1,587,Serrano,19_hot,ɨcɨ,ɨcɨ,ɨ ts ɨ,,Miller1984,19_hot-1,false,^ɨ c ɨ$,default,
Serrano-20_woman-1,619,Serrano,20_woman,nɨɨht,nɨɨht,n ɨː h t,,Miller1984,20_woman-3,false,^n ɨɨ h t$,default,
Serrano-21_man-1,651,Serrano,21_man,wɨcɨṣ-c,wɨcɨṣ-c,w ɨ ts ɨ ṣ/ʂ + ts,,Miller1984,21_man-8,false,^w ɨ c ɨ ṣ - c$,default,
Serrano-22_person-1,683,Serrano,22_person,taaq-t,taaq-t,t aː q + t,,Miller1984,22_person-2,false,^t aa q - t$,default,
Serrano-23_fish-1,715,Serrano,23_fish,kihuu-c,kihuu-c,k i h uː + ts,,Miller1984,23_fish-2,false,^k i h uu - c$,default,
Serrano-24_bird-1,747,Serrano,24_bird,wici-t,wici-t,w i ts i + t,,Miller1984,24_bird-3,false,^w i c i - t$,default,
Serrano-25_dog-1,779,Serrano,25_dog,kuciʔ,kuciʔ,k u ts i ʔ,,Miller1984,25_dog-3,false,^k u c i ʔ$,default,
Serrano-26_louse-1,811,Serrano,26_louse,àcɨm,àcɨm,à/a ts ɨ m,,Miller1984,26_louse-2,false,^à c ɨ m$,default,(pl. onlyʔ)
Serrano-27_snake-1,843,Serrano,27_snake,hɨɨŋ-t,hɨɨŋ-t,h ɨː ŋ + t,,Miller1984,27_snake-3,false,^h ɨɨ ŋ - t$,default,
Serrano-28_tree-1,875,Serrano,28_tree,wama-t,wama-t,w a m a + t,,Miller1984,28_tree-10,false,^w a m a - t$,default,
Serrano-29_bark-1,906,Serrano,29_bark,-qòc,-qòc,q ò/o ts,,Miller1984,29_bark-3,false,^- q ò c$,default,
Serrano-30_leaf-1,938,Serrano,30_leaf,-qàv,-qàv,q à/a v,,Miller1984,30_leaf-9,false,^- q à v$,default,
Serrano-31_root-1,970,Serrano,31_root,-ŋaaqaw,-ŋaaqaw,ŋ aː q a w,,Miller1984,31_root-2,false,^- ŋ aa q a w$,default,
Serrano-32_seed-1,1002,Serrano,32_seed,-puuc,-puuc,p uː ts,,Miller1984,32_seed-1,false,^- p uu c$,default,
Serrano-33_blood-1,1034,Serrano,33_blood,ɨɨc̣-c̣,ɨɨc̣-c̣,ɨː c̣/ʈʂ + c̣/ʈʂ,,Miller1984,33_blood-3,false,^ɨɨ c̣ - c̣$,default,
Serrano-34_meat-1,1066,Serrano,34_meat,kaarniʔ,kaarniʔ,k aː r n i ʔ,,Miller1984,,true,^k aa r n i ʔ$,default,Spanish loan
Serrano-35_skin-1,1098,Serrano,35_skin,-qòc,-qòc,q ò/o ts,,Miller1984,35_skin-3,false,^- q ò c$,default,(=#29)
Serrano-36_bone-1,1130,Serrano,36_bone,òò-c,òò-c,òò/oː + ts,,Miller1984,36_bone-1,false,^òò - c$,default,
Serrano-37_greasefat-1,1162,Serrano,37_greasefat,wip-t,wip-t,w i p + t,,Miller1984,37_greasefat-2,false,^w i p - t$,default,
Serrano-38_egg-1,1194,Serrano,38_egg,-pan,-pan,p a n,,Miller1984,38_egg-2,false,^- p a n$,default,
Serrano-39_horn-1,1226,Serrano,39_horn,-ʔààʔ,-ʔààʔ,ʔ àà/aː ʔ,,Miller1984,39_horn-1,false,^- ʔ àà ʔ$,default,
Serrano-40_tail-1,1258,Serrano,40_tail,-wað,-wað,w a ð,,Miller1984,40_tail-1,false,^- w a ð$,default,
Serrano-41_feather-1,1290,Serrano,41_feather,mahaa-t,mahaa-t,m a h aː + t,,Miller1984,41_feather-5,false,^m a h aa - t$,default,
Serrano-42_hair-1,1322,Serrano,42_hair,-ʔayɨʔ,-ʔayɨʔ,ʔ a y/j ɨ ʔ,,Miller1984,42_hair-8,false,^- ʔ ayɨ ʔ$,default,
Serrano-43_head-1,1354,Serrano,43_head,-ṣɨɨʔ,-ṣɨɨʔ,ṣ/ʂ ɨː ʔ,,Miller1984,43_head-8,false,^- ṣ ɨɨ ʔ$,default,
Serrano-44_ear-1,1386,Serrano,44_ear,qàva-c,qàva-c,q à/a v a + ts,,Miller1984,44_ear-2,false,^q à v a - c$,default,
Serrano-45_eye-1,1418,Serrano,45_eye,huvaa-c̣,huvaa-c̣,h u v aː + c̣/ʈʂ,,Miller1984,45_eye-2,false,^h u v aa - c̣$,default,
Serrano-46_nose-1,1450,Serrano,46_nose,-mukpiʔ,-mukpiʔ,m u k p i ʔ,,Miller1984,46_nose-5,false,^- m u k p i ʔ$,default,"JHH: Kit, Sr are different. Really."
Serrano-47_mouth-1,1482,Serrano,47_mouth,-ṣɨc̣,-ṣɨc̣,ṣ/ʂ ɨ c̣/ʈʂ,,Miller1984,47_mouth-6,false,^- ṣ ɨ c̣$,default,
